"id","gender","partyAffiliation","partyMix","householdHead","householdRank","income","homeOwner","mailOrder","compOwner","educationLevel","donateReligion","donatePolitics","donateArts","donateAnimals","donateChild","donateHealth","donatePoverty","donateEnvironment","fec_01_02","fec_99_00","fec_97_98","fec_95_96","fec_93_94","fec_03_04","fec_05_06","dontPhone","ageD","cnt","gen90","pri90","oth90","gen91","pri91","oth91","gen92","ppp92","oth92","gen93","pri93","oth93","gen94","pri94","oth94","gen95","pri95","oth95","gen96","ppp96","oth96","gen97","pri97","oth97","gen98","pri98","oth98","gen99","pri99","oth99","gen00","ppp00","oth00","gen01","pri01","oth01","gen02","pri02","oth02","pri03","gen03","oth03","ppp04","oth04","gen04","cntEligible","percentAttended","ageY","pProb","pNodes","ageC","incC","eduC","pSegs"
"67","F","U","noneR","M","3+","I","A","1","0","E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",9375,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,25.6483913328956,0.360576290129217,12,"(19.2,36.7]","> 75k","postsec","10"
"68","F","U","unknown","M","3+","A","B","1","1","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",9366,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,25.623768877216,2.90070146546955e-12,3,"(19.2,36.7]","< 35k","primary","2"
"69","M","D","allD","M","2","C","D","0","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",18907,11,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","0","1","1","0","1","1","0","1","1","0","0","0","1",11,0.25,51.7263077259794,0.760152305961,8,"(45.8,54.2]","< 35k","secondary","6"
"70","F","U","noneRorD","H","1","E","A","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",29466,3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",3,0.0681818181818182,80.6139198949442,0.521492949062463,14,"(54.2,108]","35k-75k","secondary","12"
"71","F","R","noneD","M","2","E","A","1","1","D","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","Y",14877,17,"0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","0","1","0","1","0","1",17,0.386363636363636,40.7009192383454,0.996853937294373,15,"(36.7,45.8]","35k-75k","secondary","13"
"72","F","R","noneD","H","1","D","A","1","1","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",18479,8,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","1",8,0.228571428571429,50.555373166995,0.916305655761656,14,"(45.8,54.2]","35k-75k","secondary","12"
"73","M","D","onlyRorD","H","1","C","A","1","1","C","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Y",18619,22,"0","0","0","0","0","0","1","0","1","1","0","0","1","1","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","1","1","1","0","1","1","0","1","0","1",22,0.5,50.9383891442329,0.67615348690356,10,"(45.8,54.2]","< 35k","secondary","8"
"74","M","U","noneRorD","H","1","D","D","0","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",13306,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,36.4029328080543,0.29946258335225,14,"(19.2,36.7]","35k-75k","primary","12"
"75","F","R","noneD","M","2","A","D","1","0","E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",16950,6,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","0","0","0","1","0","1","0","1",6,0.136363636363636,46.3722915298752,0.997054976897862,15,"(45.8,54.2]","< 35k","postsec","13"
"76","M","U","noneR","M","3+","E","A","1","1","C","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","Y",8148,4,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","1","0","1",4,0.285714285714286,22.2915298752462,0.943103923765908,12,"(19.2,36.7]","35k-75k","secondary","10"
"77","F","U","noneD","M","2","G","A","1","0","E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",13380,2,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1",2,0.142857142857143,36.6053841103086,0.908079222036907,15,"(19.2,36.7]","> 75k","postsec","13"
"78","M","D","allD","H","1","D","A","1","1","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",21093,10,"1","0","0","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1",10,0.227272727272727,57.7068286277085,0.945373548015676,8,"(54.2,108]","35k-75k","secondary","6"
"79","M","D","noneR","H","1","D","A","1","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",14436,9,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0",9,0.204545454545455,39.494418910046,0.989767066343202,14,"(36.7,45.8]","35k-75k","primary","12"
"80","F","U","noneD","M","2","F","A","1","1","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",15670,7,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1",7,0.269230769230769,42.8704311665572,0.983530293724234,15,"(36.7,45.8]","> 75k","secondary","13"
"81","M","R","onlyRorD","H","1","E","A","1","1","D","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","Y",27905,19,"0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","0","1","0","1","0","1",19,0.431818181818182,76.3432917487415,0.937377593653514,9,"(54.2,108]","35k-75k","secondary","7"
"82","M","U","noneRorD","H","1","E","A","1","1","C","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","N",14416,9,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0","1","0","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","1",9,0.204545454545455,39.4397023418691,0.899221733184299,14,"(36.7,45.8]","35k-75k","secondary","12"
"83","F","D","allD","H","1","I","A","1","1","E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",16635,10,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","1","1","1","0","0","0","0","1","0","0","0","1","0","1","0","1",10,0.384615384615385,45.51050558109,0.951092263550551,8,"(36.7,45.8]","> 75k","postsec","6"
"84","M","U","noneRorD","H","1","F","A","1","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",14595,10,"0","0","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",10,0.227272727272727,39.9294156270519,0.664158939750998,14,"(36.7,45.8]","> 75k","primary","12"
"85","M","U","noneRorD","H","1","E","A","1","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",17379,4,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1",4,0.153846153846154,47.5459619172685,0.914055250649732,14,"(45.8,54.2]","35k-75k","primary","12"
"86","F","R","noneD","H","1","C","A","1","1","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","U",15929,10,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1","1","0","0","1","0","1","0","1",10,0.227272727272727,43.5790107244474,0.997972624567935,14,"(36.7,45.8]","< 35k","secondary","12"
"87","F","R","allR","M","2","I","A","1","1","D","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","N",16397,18,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","1","1","0","0","1","0","0","1","1","0","1","0","1","1","0","0","1","1","0","1","0","0","0","1","1","1","0","1",18,0.409090909090909,44.8593784197855,0.92454166848492,9,"(36.7,45.8]","> 75k","secondary","7"
"88","M","D","allD","H","1","F","A","1","1","B","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","Y",23580,21,"1","0","0","1","0","1","1","1","0","1","0","0","1","1","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","1","0","1","0","0","1","1","1","0","1","0","1","0","1",21,0.477272727272727,64.510833880499,0.846796437132317,8,"(54.2,108]","> 75k","primary","6"
"89","M","U","unknown","M","3+","C","1","1","1","B","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","N",17843,14,"0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1","1","0","1","0","0","1","1","0","1","1","0","1","0","0","0","1","0","0","0","0",14,0.318181818181818,48.8153862989713,2.90070146547083e-12,4,"(45.8,54.2]","< 35k","primary","2"
"90","F","U","noneRorD","H","1","F","A","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",20159,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,55.1515648938499,0.369015760421374,14,"(54.2,108]","> 75k","secondary","12"
"91","F","D","onlyRorD","M","2","E","B","1","1","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",22000,22,"0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","0","0","1","1","1","1","1","0","1","1","0","1","0","0","1","1","0","1","0","0","1","1","1","1","1","0","1","0","1",22,0.5,60.1882249945283,0.708157813822671,10,"(54.2,108]","35k-75k","primary","8"
"92","M","D","allD","H","1","C","A","1","0","B","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","N",28915,5,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","1","0","0","0","0","1",5,0.357142857142857,79.1064784416721,0.880392383083555,8,"(54.2,108]","< 35k","primary","6"
"93","M","U","noneRorD","H","1","D","A","1","0","E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",25533,15,"0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0","0","1","1","0","1","0","1","1","0","0","1","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1",14,0.368421052631579,69.8539067629678,0.98702596627906,14,"(54.2,108]","35k-75k","postsec","12"
"94","M","R","noneD","M","3+","C","A","1","1","D","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","N",7657,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1",1,0.125,20.9482381265047,0.501905409707522,12,"(19.2,36.7]","< 35k","secondary","10"
"95","F","U","noneRorD","H","1","F","A","1","0","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",17193,2,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1",2,0.0571428571428571,47.0370978332239,0.697618150679605,14,"(45.8,54.2]","> 75k","secondary","12"
"96","F","D","allD","M","2","E","A","1","0","E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",25709,19,"0","0","0","0","0","0","1","0","0","1","0","0","1","1","1","1","0","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0","1",19,0.431818181818182,70.3354125629241,0.848179352746372,8,"(54.2,108]","35k-75k","postsec","6"
"97","M","R","allR","M","2","F","A","1","0","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",11793,14,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","1","1","0","1","0","1",14,0.318181818181818,32.263624425476,0.917174041943468,9,"(19.2,36.7]","> 75k","secondary","7"
"98","F","U","unknown","H","1","B","A","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",7115,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",1,0.2,19.4654191289122,2.90070146546959e-12,3,"(19.2,36.7]","< 35k","secondary","2"
"99","M","R","noneD","H","1","E","A","1","1","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",16569,12,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","1","0","1","0","1",12,0.272727272727273,45.3299409061064,0.998040814158563,14,"(36.7,45.8]","35k-75k","secondary","12"
"100","F","U","noneRorD","M","2","E","D","1","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",11450,2,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1",2,0.1,31.3252352812432,0.94100215191927,15,"(19.2,36.7]","35k-75k","primary","13"
"101","F","U","noneRorD","H","1","C","D","1","1","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",20546,3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1",3,0.0681818181818182,56.2103304880718,0.966796212896341,14,"(54.2,108]","< 35k","primary","12"
"102","F","R","allRorDorLegal","H","1","C","A","1","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",18676,10,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","1","0","1",10,0.227272727272727,51.0943313635369,0.983546788994486,14,"(45.8,54.2]","< 35k","primary","12"
"103","F","U","noneRorD","H","1","D","A","1","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",17595,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,48.1369008535785,0.36247123917223,14,"(45.8,54.2]","35k-75k","primary","12"
"104","F","D","allD","H","1","D","A","1","1","D","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","N",17283,23,"0","1","0","0","0","0","1","0","0","1","1","0","1","1","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","1","1","0","1","1","0","1","1","0","1","0","1",19,0.59375,47.2833223900197,0.661204696176448,10,"(45.8,54.2]","35k-75k","secondary","8"
"105","F","R","noneD","M","2","E","A","1","0","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","U",21748,21,"0","0","0","1","1","0","1","1","0","1","1","0","1","1","1","1","1","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","1","0","0","1","1","0","0","1","0","0","0","1",21,0.477272727272727,59.4987962355001,0.984990463154502,15,"(54.2,108]","35k-75k","secondary","13"
"106","F","U","unknown","M","2","E","A","1","0","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",21197,13,"0","0","0","0","0","0","1","0","0","1","0","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","1","0","0","0","0","1","0","0","1","0",13,0.295454545454545,57.9913547822281,2.90070146547168e-12,4,"(54.2,108]","35k-75k","secondary","2"
"107","M","U","noneRorD","H","1","E","A","1","1","E","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",12177,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,33.3141825344714,0.273991286620233,14,"(19.2,36.7]","35k-75k","postsec","12"
"108","M","R","onlyRorD","M","2","E","A","1","0","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",14489,13,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","0","1","0","1","1","0","1","0","0","1","1","0","1","1","0","1","0","1",13,0.295454545454545,39.6394178157146,0.921669778844572,9,"(36.7,45.8]","35k-75k","secondary","7"
"109","M","U","noneRorD","H","1","E","A","1","1","B","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","Y",8638,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,23.6320857955789,0.18259892384656,14,"(19.2,36.7]","35k-75k","primary","12"
"110","F","U","noneRorD","H","1","C","A","1","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",12574,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,34.4003064127818,0.283270603349301,14,"(19.2,36.7]","< 35k","primary","12"
"111","F","R","allR","H","1","F","A","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",21185,18,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","1","1","0","0",12,0.705882352941177,57.958524841322,0.701176729269717,10,"(54.2,108]","> 75k","secondary","8"
"112","M","D","allD","H","1","D","A","1","1","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",20585,5,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1",5,0.131578947368421,56.3170277960166,0.944664779586313,8,"(54.2,108]","35k-75k","primary","6"
